User,Date,None,Retweet,Tweets,Label
Oliver_Jr_,11/9/2016 22:32,None,FALSE,RT @SkyNews: #Trump promises common ground not hostility... partnership not conflict @realDonaldTrump #USelection2016 https://t.co/puXgY6 ,?
PimpYoGranpa,11/9/2016 22:32,None,FALSE,Remember when any little bad thing happened and everyone blamed Obama? Well my phone battery percentage is low .... thanks Trump.,?
Bwdreyer,11/9/2016 22:32,None,FALSE,RT @WSJ: Brexit wasnt in the end a global event while Trump s victory is. @RichardBarley1 on politics and markets https://t.co/d7uHo6 ,?
readysetrowan,11/9/2016 22:32,None,FALSE,@xbeaslatte Of course youre smarter now and youre helping me beat down the Trump supporter in our gc  ,?
erietstr,11/9/2016 22:32,None,FALSE,RT @_aemerebe_: This scare me...  #Trump #TheSimpsons #PresidentTrump #TrumpPresident #TrumpsFirstOrder #LoPrimeroQueHar Trump https://t.co ,?
KenWantsABarbie,11/9/2016 22:32,None,FALSE,RT @okMute: Trump won your state ? Cant relate,?
westie_whinging,11/9/2016 22:32,None,FALSE,@Monster_Dome @guardian btw any headlines today explaining how Trump cant become a president? I got soooo accustomed to them,?
thattomjohnson,11/9/2016 22:32,None,FALSE,RT @austin_walker: I found those words https://t.co/pry0pWlBLJ,?
MamaGMom,11/9/2016 22:32,None,FALSE,RT @puppymnkey: Yes liberals do own guns. For those of you Trump idiots threatening my life. Dont tread on me. #NOTMYPRESIDENT https://t. ,?
ZoeKhan17,11/9/2016 22:32,None,FALSE,RT @norm: I was hoping to tweet this at Trump but Im going have to tweet it at all Americans. And this isnt a joke its a ,?
dial2karthik,11/9/2016 22:32,None,FALSE,RT @EthanLDN: So the final numbers for #ElectionDay are:231556622 eligible voters46.9 didnt vote25.6 voted Clinton25.5 voted Tr ,?
malibu_kun,11/9/2016 22:32,None,FALSE,i hope all you who voted for trump get their bad karma tenfold reap what you sow bitch,?
samanth82675949,11/9/2016 22:32,None,FALSE,@TheEllenShow Im so incredibly excited for this country! We will unite and be stronger together with a Trump presidency! #TrumpTrain,?
DLouise10,11/9/2016 22:32,None,FALSE,RT @ajplus: America meet your new president: Donald J. Trump. https://t.co/Ug2ec6gCX0,?
Tey_Gunna,11/9/2016 22:32,None,FALSE,RT @jxhnnybxrrios: Retweet and spread the word we the people can Impeach Donald Trump sign now. https://t.co/UHhDRjsBnE https://t.co/C1qB ,?
herownbeat,11/9/2016 22:32,None,FALSE,RT @MMFlint: In one last act of sad historical irony last night Donald Trump  held his victory party in the hotel where Malcolm X spent hi ,?
slothcity6,11/9/2016 22:32,None,FALSE,RT @Stevenwhirsch99: Wow! The left is soooooo tolerant....Laci you are part of the reason we wanted President-elect  Trump. Thank you f ,?
BmanG89,11/9/2016 22:32,None,FALSE,RT @MarkRuffalo: LIVE VIDEO: High school students in Arizona &amp; California stage walk outs in protest of President-elect Donald Trump. https ,?
Smart_Sapper12B,11/9/2016 22:32,None,FALSE,RT @pussyrrriot: Putins closest political advisor Sergey Markov:  Maybe we helped a bit with WikiLeaks. (!)https://t.co/9qEHj734nV,?
apeirophobic,11/9/2016 22:32,None,FALSE,@PoliticalRiff You supported Clinton the whole way and that elected Trump. At least youre starting to take respons  https://t.co/sgKbouqwki,?
oh_callmevell,11/9/2016 22:32,None,FALSE,RT @Jus1Nyt: Obama: Trump is our next President.Biden:  https://t.co/TgTLH8X1Ul,?
mahomie_laura_,11/9/2016 22:32,None,FALSE,@katyaelisehenry IM WORRIED TO DEATH IS AMEEZY A TRUMP SUPPORTER PLEASE TELL ME IM SO WORRIED XX,?
brexitmarch,11/9/2016 22:32,None,FALSE,Trump win echoes Brexit boosts populists https://t.co/pLxe3Fthb1 #BREXIT #StrongerIn #No2EU #EUref #LeaveEU #VoteLeave,?
TeeTweetsHere,11/9/2016 22:32,None,FALSE,RT @amyharvard_: Not even 24 hours yet. My friends sister who is Muslim had a knife pulled on her by a Trump supporter while on the bus ,?
MRothmanPetArt,11/9/2016 22:32,None,FALSE,RT @qz: The first big winners of Donald Trump s victory are private prison companies whose stocks are soaring https://t.co/F5IyQoaIMg,?
tiredwhiteboy,11/9/2016 22:32,None,FALSE,have you noticed alot of Trump supporters on twitter dont show their face?,?
theRealBethAnn,11/9/2016 22:32,None,FALSE,RT @StevenTDennis: Ayotte Heck Kirk all dumped Trump &amp; lostToomey won with Hamlet routineJohnson Burr Blunt Rubio Young rode Trum ,?
MittRegularGuy,11/9/2016 22:32,None,FALSE,After Trump  won it was so perfect that the world markets all tumbled like crazy. Except of course Russia theirs went up.Trump Putin,?
FireinFreetown,11/9/2016 22:32,None,FALSE,RT @NPR: Here s what Donald Trump wants to do in his first 100 days in office https://t.co/4NAOOSISou https://t.co/gNp1PNS6Zr,?
mkues65,11/9/2016 22:32,None,FALSE,RT @EmilyMiller: No one can argue with me today that NY Times cover photo choice shows its bias against Trump. https://t.co/4NuLfEdGWZ,?
Barikwame,11/9/2016 22:32,None,FALSE,RT @LeastIgnorant: Look at this lying cheat you whites elected. Wont even go through with his promise. Weak. Disgusting. Liar. ,?
MadeehahAli,11/9/2016 22:32,None,FALSE,RT @eemanabbasi: I made the natl press bc of my protesting against Trump. I am a Muslim and I will not be silenced. #NotMyPresident https:/ ,?
swinfrey,11/9/2016 22:32,None,FALSE,RT @youngsinick: Build a wall. Muslim ban. Mexican rapists. Deportation force. Yet some write/say give President Trump chance. No white ,?
Budgie46,11/9/2016 22:32,None,FALSE,RT @IamDeeMerlon: I now understand why Trump won. Watch this   https://t.co/L4Wrj3N5oq,?
ileanampereira,11/9/2016 22:32,None,FALSE,RT @BMS_ThadCastle: Hillary Clinton and Donald Trump arent going to be what tears this country apart its going to be us if we keep actin ,?
S_Dot_Collins,11/9/2016 22:32,None,FALSE,RT @ajplus: America meet your new president: Donald J. Trump. https://t.co/Ug2ec6gCX0,?
m0onlight94,11/9/2016 22:32,None,FALSE,RT @NIGHTRlDE: Im shook the Simpsons predicted Trumps Presidency down to every little detail   #TrumpPresident   #ElectionNight https://t ,?
Layla__Ahmed_,11/9/2016 22:32,None,FALSE,RT @NC5_ChrisConte: As the sun sets in front of them dozens of Anti-Trump protesters continue to march down Charlotte Ave in Nashville ,?
idaayuparamitha,11/9/2016 22:32,None,FALSE,RT @BBCBreaking: We are now all rooting for his success in uniting and leading our country - President Obama on Donald Trumps win https ,?
jimmcgran,11/9/2016 22:32,None,FALSE,RT @TheToddWilliams: TRUMP: Lets get that Muslim Band goingBand? We thought you said banTRUMP: No way thats harsh. Also hows tha ,?
SankkaRL,11/9/2016 22:32,None,FALSE,RT @BlancsRAM19: If you support Trump I do look at u differently &amp; Im not sorry about it. Youre okay with racism rape sexism hate &amp; i ,?
SorensLeif,11/9/2016 22:32,None,FALSE,RT @EthanLDN: So the final numbers for #ElectionDay are:231556622 eligible voters46.9 didnt vote25.6 voted Clinton25.5 voted Tr ,?
spacegayed,11/9/2016 22:32,None,FALSE,RT @nochillzabree: Its already started and Trump hasnt even been president for a full day. https://t.co/HqoA6Oh0El,?
BillieRagains,11/9/2016 22:32,None,FALSE,RT @hokagemaria: Donald trump did a great job exposing the racism that we are constantly told doesnt exist.,?
syd_johns001,11/9/2016 22:32,None,FALSE,RT @naijaeaux: We shouldve been done this though... shit imma juju with them spirits bihh https://t.co/VxU7u7GzBc,?
asockfromme,11/9/2016 22:32,None,FALSE,RT @girlposts: Gaga is holding a protest against Donald Trump outside Trump Tower https://t.co/PDzP7ReFFv,?
Mary__Andrews,11/9/2016 22:32,None,FALSE,RT @billsoftnet: RT @PCinTheCloud: #FiveThirtyEight wrong. #TheSimpsons right predicting President Trump in 2000! ,?
galactic_bun,11/9/2016 22:32,None,FALSE,RT @palmchanel: we hate trump because of his BELIEFS. yall hated obama because hes BLACK.,?
ElegantLizsard,11/9/2016 22:32,None,FALSE,Goddamn im legitimately depressed from trump i havent actually felt like this in a long time.,?
megtl,11/9/2016 22:32,None,FALSE,Trump s big win masks deep divide in the Republican Party https://t.co/sxOb1ic3Ne via @YahooNews,?
Boo_McNugget,11/9/2016 22:32,None,FALSE,RT @mysecret_maria: If my democratic candidate was everything that Donald trump is I wouldve voted against them.. Im republican is not an ,?
AfricaBizBuzz,11/9/2016 22:32,None,FALSE,RT @JohnKStahlUSA: This will be a great day in America. Drain the Swamp is not just a campaign slogan. Trump will fix America. #tcot ,?
wishingspelI,11/9/2016 22:32,None,FALSE,RT @ajplus: Former Trump University students have sued President-elect Trump for fraud.Looks like he ll visit court before th ,?
michelgell,11/9/2016 22:32,None,FALSE,RT @HillaryClinton:  Last night I congratulated Donald Trump and offered to work with him on behalf of our country.   Hillary,?
OvAchievA,11/9/2016 22:32,None,FALSE,RT @RawStory: D.L Hughley tells America to come to grips:  Obama was what we aspire to be Trump is who we are  https://t.co/PGpOX9LidD,?
ZolaGShepherd,11/9/2016 22:32,None,FALSE,If you didnt think about Defiance OH at least once today...you probably voted for Trump   #Scandal,?
Victoreatsass,11/9/2016 22:32,None,FALSE,Dont try and tell me good things abt trump when he has disrespected me discriminated me and made me feel less of an American. Fuck that,?
robbyCP123,11/9/2016 22:32,None,FALSE,RT @DerbyWill: If youre bashing Trump &amp; his voters &amp; calling them a variety of hateful names arent you doing exactly what you accuse the ,?
imkatttt,11/9/2016 22:32,None,FALSE,Honestly considering unfollowing my favorite makeup artists for a few days because they are so against Trump ,?
Torgueu,11/9/2016 22:32,None,FALSE,RT @ggreenwald: Were all supposed to scoff at this &amp; see it as proof that hes an agent of a Foreign Enemy but less tension w/Rus ,?
joe_frensham,11/9/2016 22:32,None,FALSE,RT @stainedtees: Whos fucked if Trump wins?#ElectionNight https://t.co/2x3G48OkFa,?
Trucc_54,11/9/2016 22:32,None,FALSE,RT @larryelder: If Trump is the nominee Im reserving my ticket to get out of here.--Al SharptonBefore you go Rev just pay your $5m ,?
prontoarancia,11/9/2016 22:32,None,FALSE,He got 100 of the voters that give a damn about America.  https://t.co/6hawm7y0LJ,?
katieannhuff,11/9/2016 22:32,None,FALSE,RT @madmkeen: If you vote for Hillary today make sure and explain to your American soldiers why they dont matter to you. https://t.co/g3V ,?
wkndboxo,11/9/2016 22:32,None,FALSE,RT @YG: All trump supports unfollow me &amp; Suck my dick,?
ELBarrio77,11/9/2016 22:32,None,FALSE,RT @sherylunderwood: @steventeaster: SHERYL .@sherylunderwood #TRUMP WANTS US EMBRACE HIM! NOT UNTIL HE #ApologIZES 4 HIS ... https://t.co ,?
mtmoods,11/9/2016 22:32,None,FALSE,Holy fuck if this is true... https://t.co/JdO9g7Gs0O,?
DevinsJuliette,11/9/2016 22:32,None,FALSE,RT @merelynora: So Trump can run with no political background but I need over 5 years experience &amp; a masters for an entry level job https: ,?
dannynoonanreal,11/9/2016 22:32,None,FALSE,@TheFive Can you now jettison gutfeld...too weird..too perverted..too strange...too girly...He is now cheering the Republican/Trump win,?
khalfesufus,11/9/2016 22:32,None,FALSE,RT @AlanNeff: If you live in a swing state and voted for Johnson Stein or noone you voted for Trump. And 2000s outcome didnt bring revo ,?
jensmaly,11/9/2016 22:32,None,FALSE,@ZDF we as Americans DO NOT care what your Political Barometer says. President Elect Trump will take of us first.  Charity starts at home!!,?
Moogie237,11/9/2016 22:32,None,FALSE,RT @ArmouredSkeptic: Day 1 of Presedent (elect) Trump:[_] Wall[_] Deportations[_] Hillary in Prison[_] Race War[_] ISIS Pwnt[_] Death ,?
Schwartzesque,11/9/2016 22:32,None,FALSE,RT @sircosmokramer: @Schwartzesque  we should be so thankful of their wise decisions.They prevented us from a Trump presidency by choosing ,?
thornwolfs,11/9/2016 22:32,None,FALSE,Trump wins Ohio Florida amid US election thriller,?
AlphaInvictus,11/9/2016 22:32,None,FALSE,RT @pixelatedboat: Step 1: Dems say we couldnt beat Trump people are just too racistStep 2: Dems say sadly we have to be more racist,?
lesdyyy,11/9/2016 22:32,None,FALSE,RT @EiramAydni: After reaching 16k Signatures for the petition of Impeaching Donald Trump the petition has been removed....,?
nanny_babie,11/9/2016 22:32,None,FALSE,RT @AnnCoulter: Oh I hope it looks like mine!  My detailed schedule for Trumps first 100 days - https://t.co/yOTZER5hRn https://t.co/Yn6LG ,?
MrHypeeRz,11/9/2016 22:32,None,FALSE,@tommy_mallet speech has broke my twitter feed! Trump better watch out! Tommys coming your White House!,?
_xomollie,11/9/2016 22:32,None,FALSE,The fact that in the next couple years Im gonna have to explain to my niece why somebody as evil and uneducated as Donald Trump is,?
rattycastle,11/9/2016 22:32,None,FALSE,RT @Glacier100: 29 minutes before a mention of the deaths in Croydon. Absolutely disgraceful on the part of the BBC and their obsession by ,?
DevinAkin,11/9/2016 22:32,None,FALSE,@hubbert how is that dude not a whining racist hellbent on dividing people? HRC was equally guilty on all charges he threw at Trump.,?
VictorineLenor4,11/9/2016 22:32,None,FALSE,TRUMP : BETWEEN OBAMA &amp; KING MESSIAH:. https://t.co/rf7Cs42Ysb,?
HapDrastic,11/9/2016 22:32,None,FALSE,RT @chanddlerriggs: rt this if trump becoming president will have a negative effect on you or someone you know i just wanna see something,?
femychirayath,11/9/2016 22:32,None,FALSE,RT @ChaseSitzz: Liberals: Dont generalize an entire population of people!Liberals: All Trump supporters are racist homophobic misogy ,?
khawk2501,11/9/2016 22:32,None,FALSE,@RebuildDream So much pressure on Belichixk after Trump letter. Tell them to FUCK OFF. GO TRUMP,?
B_yvart,11/9/2016 22:32,None,FALSE,RT @YG: All trump supports unfollow me &amp; Suck my dick,?
jauregnooo,11/9/2016 22:32,None,FALSE,RT @TrashvisScott: Popular vote:Hillary: 59236903 votes Donald: 59085787 votesThe country elected HillaryThe system elected Trump,?
gregdotgilbert,11/9/2016 22:32,None,FALSE,Looking for environmental groups to get involved in to stop #climatechange in a Trump world. Any advice?,?
GonzoVeritas,11/9/2016 22:32,None,FALSE,Clean house. Build a platform for @BernieSanders https://t.co/8ZzOuSxm9W,?
uvmer,11/9/2016 22:32,None,FALSE,Sickening..... https://t.co/ZLqKYA7NeR,?
BIGNOAH256,11/9/2016 22:32,None,FALSE,Me every time I think about the fact Trump won. https://t.co/7Eltj6ckXk,?
CALLIESDAVINA,11/9/2016 22:32,None,FALSE,RT @LordMaruf: So this is why Trump won   https://t.co/gsF1Ymyonm,?
DiChristine,11/9/2016 22:32,None,FALSE,RT @Deanofcomedy: Hoping Im wrong but Trumps victory will likely embolden the racists bigots and anti-Semites supporting him. My CNN http ,?
mesut__koroglu,11/9/2016 22:32,None,FALSE,@EzraPeso I agree. However to me the fact that America elected Trump for president is a significant indicator that shift is happening now.,?
TheAromanticBoy,11/9/2016 22:32,None,FALSE,RT @seanmartinnf: If Trump wins I dont wanna hear a single bigot say Respect him. He won when Ive listened to 8 years of he aint MY p ,?
Kimber4Trump,11/9/2016 22:32,None,FALSE,RT @GeneMcVay: @RealBenCarson @realDonaldTrump Im a college educated white guy who supported Trump from day one.Does that mean Im st ,?
NIkloTllri,11/9/2016 22:32,None,FALSE,RT @mohitfreedom: #Trump is now President Trump  @realDonaldTrump wins #USElections2016 #ElectionNight President Donald Trump leads #Re ,?
RektRolfe,11/9/2016 22:32,None,FALSE,RT @wikileaks: Clintons Pied Piper Strategy (use media contacts to promote Trump) has backfired spectacularly. PDF of our leak: ,?
tyler_sandora,11/9/2016 22:32,None,FALSE,Pretty crazy to think my children grow up and look in their history textbooks and see Trump on the same page as great presidents,?
angelicboyhes,11/9/2016 22:32,None,FALSE,RT @palmchanel: we hate trump because of his BELIEFS. yall hated obama because hes BLACK.,?
RandyRoy44,11/9/2016 22:32,None,FALSE,RT @FoxBusiness: I congratulate President-elect Trump on an amazing victory for the American worker said @tedcruz. https://t.co/ZdfHeFz7 ,?
Chicovia_S,11/9/2016 22:32,None,FALSE,RT @Jus1Nyt: Obama: Trump is our next President.Biden:  https://t.co/TgTLH8X1Ul,?
helensmithuk,11/9/2016 22:32,None,FALSE,People are panicking about the fate of Americas largest reproductive healthcare provider https://t.co/iTDNaLHrc3,?
trixeytroye,11/9/2016 22:32,None,FALSE,RT @billboard: Katy Perry joins #TwitterBlackout to Protest Donald Trump https://t.co/1fbcyx8BIB https://t.co/9g4kYDjVGr,?
JonGoofel,11/9/2016 22:32,None,FALSE,Are You WIRED: Another atom feed Trump s Win Signals Open Season for Russia s Political Hackers https://t.co/CKOjUbmrVU,?
__wynner,11/9/2016 22:32,None,FALSE,RT @ColeLedford11: Today we mourn.Tomorrow we plan.In 2018 we retake congress.And in 2020 we make Donald Trump a one-term president.,?
kidmutants,11/9/2016 22:32,None,FALSE,fuck all of you trump supporters who think poc are overreacting to his win,?
ChainedToNick,11/9/2016 22:32,None,FALSE,RT @ajplus: America meet your new president: Donald J. Trump. https://t.co/Ug2ec6gCX0,?
babalax,11/9/2016 22:32,None,FALSE,RT @carlreiner: Donald Trump has given me who is 94 the  deep desire &amp; will to live to 98 so I can vote for whoever runs against him.,?
free_trail,11/9/2016 22:32,None,FALSE,Whitehouse Staff Watching Obama Welcome Donald Trump as President-Elect. https://t.co/vaWtWqt32K https://t.co/MQT2uHUulg,?
